file_tag,test_no,sample,bends,primary_position,frequency,temperature,material,stress_indicator,pressure,bend_to_break,break_location,prim_sec_amp,prim_sec_phi,prim_rec_amp,prim_rec_phi,sec_rec_amp,sec_rec_phi,sec_harm_db,rec_harm_db
20180417-0092,92,TU20180417-02,370.0,15.0,100,25.0,SS_304,L,860,435.0,6.0,0.49085630706160516,-1.4481858869421098,0.11493387754952498,1.7331591142131149,0.23414974177993014,-3.1018403060243616,-35.982255437251226,-21.196401117678775
20180417-0092,92,TU20180417-02,370.0,15.0,100,25.0,SS_304,L,860,435.0,6.0,0.49080420834404237,-1.4481564468695547,0.1149258117373581,1.733099260121234,0.23415816283465476,-3.1019296001887975,-36.018269790527924,-21.189280331144605
20180417-0093,93,TU20180417-02,370.0,12.0,100,25.0,SS_304,L,860,435.0,6.0,0.603762033520056,-1.3977875087677634,0.15142068255055105,1.793339089247865,0.25079530368568814,-3.092058709163958,-31.436457004988387,-20.172266089995293
20180417-0093,93,TU20180417-02,370.0,12.0,100,25.0,SS_304,L,860,435.0,6.0,0.6037380794392065,-1.3976265046605816,0.15140131239348226,1.7933011731909556,0.25077317060092386,-3.0922576293280493,-31.434849729381046,-20.171653947128625
20180417-0094,94,TU20180417-02,370.0,9.0,100,25.0,SS_304,L,860,435.0,6.0,0.7113549718389366,-1.3566219491538487,0.1310935637031665,1.8070978772655708,0.1842871265301965,-3.119465480760167,-31.181520965827975,-22.20984105102223
20180417-0094,94,TU20180417-02,370.0,9.0,100,25.0,SS_304,L,860,435.0,6.0,0.7111940568077104,-1.3565372056270821,0.1310204268176821,1.8068376366375325,0.184225986653748,-3.119810464914972,-31.177225434959563,-22.20648297042308
20180417-0095,95,TU20180417-02,370.0,6.0,100,25.0,SS_304,L,860,435.0,6.0,0.6727899168070459,-1.372379196467121,0.08570517259677178,1.726233284396616,0.12738771859648984,3.098612480863737,-31.120818200810504,-30.21928953760893
20180417-0095,95,TU20180417-02,370.0,6.0,100,25.0,SS_304,L,860,435.0,6.0,0.6728167442884877,-1.3722827667884279,0.08570340939498311,1.7261426068879038,0.12738001858978043,3.098425373676332,-31.117234055511673,-30.184985329051234
20180417-0096,96,TU20180417-02,385.0,18.0,100,26.6,SS_304,L,860,435.0,6.0,0.43233784683151044,-1.476442149895833,0.07980528257645221,1.649044592328231,0.18459009120141573,3.125486742224064,-42.435065150512244,-31.03114670833429
20180417-0096,96,TU20180417-02,385.0,18.0,100,26.6,SS_304,L,860,435.0,6.0,0.4323998715065832,-1.4766426594495297,0.07981310976763843,1.6488901617213438,0.18458171481307506,3.1255328211708737,-42.361620466684144,-31.002118566749193
20180417-0097,97,TU20180417-02,385.0,15.0,100,26.6,SS_304,L,860,435.0,6.0,0.4934774262069411,-1.4462597731261333,0.11398217337147906,1.7182586704818266,0.23097748208583777,-3.1186668635716264,-35.7162237811272,-23.415911673328694
20180417-0097,97,TU20180417-02,385.0,15.0,100,26.6,SS_304,L,860,435.0,6.0,0.49344105598810556,-1.4462603484202998,0.11395310493901345,1.7182682870349832,0.2309355971825748,-3.1186566717243034,-35.67505077718928,-23.41771097458367
20180417-0098,98,TU20180417-02,385.0,12.0,100,26.6,SS_304,L,860,435.0,6.0,0.6058432553630622,-1.395652588416665,0.14997719866573953,1.7806121748538695,0.24755115673585087,-3.106920543909052,-31.798690901339977,-21.94515819805013
20180417-0098,98,TU20180417-02,385.0,12.0,100,26.6,SS_304,L,860,435.0,6.0,0.6058489123965604,-1.3955193959805492,0.1499785433520639,1.7805517258247876,0.2475510647676049,-3.10711418537425,-31.811689971936655,-21.948177648119863
20180417-0099,99,TU20180417-02,385.0,9.0,100,26.6,SS_304,L,860,435.0,6.0,0.714829218421833,-1.3568823005740687,0.12949524551047836,1.7971494177952474,0.18115550144462753,-3.1291535888102704,-31.595695512305753,-23.532559241188178
20180417-0099,99,TU20180417-02,385.0,9.0,100,26.6,SS_304,L,860,435.0,6.0,0.7148643714053156,-1.3570875695837015,0.12950332552590346,1.797106213117266,0.18115789610736852,-3.1289915244786193,-31.605080976033317,-23.51724072639099
20180417-0100,100,TU20180417-02,385.0,6.0,100,26.6,SS_304,L,860,435.0,6.0,0.6800125251818799,-1.3717890661516932,0.08642123466887418,1.7270123664905166,0.12708771010616235,3.0988014326422095,-31.4332636175226,-30.534562756862993
20180417-0100,100,TU20180417-02,385.0,6.0,100,26.6,SS_304,L,860,435.0,6.0,0.6799636173693563,-1.3719002678361012,0.08641187769379362,1.726680022467317,0.12708309016312364,3.0985802903034183,-31.439617630887717,-30.525649551416826
20180417-0101,101,TU20180417-02,400.0,18.0,100,26.0,SS_304,L,860,435.0,6.0,0.4352763686205703,-1.475239523384387,0.08388418691195586,1.6618097592379932,0.19271477378336055,3.1370492826223804,-42.13986020344619,-28.219037147219428
20180417-0101,101,TU20180417-02,400.0,18.0,100,26.0,SS_304,L,860,435.0,6.0,0.43528051586929567,-1.4751000601412434,0.08388488287902215,1.661710764354496,0.19271453653627532,3.1368108244957393,-42.14458416222855,-28.22721109175095
20180417-0102,102,TU20180417-02,400.0,15.0,100,26.0,SS_304,L,860,435.0,6.0,0.5089314691451048,-1.4396400006291343,0.1268548464513606,1.745302761800269,0.24925722644828674,-3.098242544750183,-34.7160773134229,-21.128502577112094
20180417-0102,102,TU20180417-02,400.0,15.0,100,26.0,SS_304,L,860,435.0,6.0,0.508842285006648,-1.4396599945421165,0.12681745474223818,1.7451497122915782,0.2492274295572376,-3.098375600345892,-34.688132192293075,-21.131323348458988
20180417-0103,103,TU20180417-02,400.0,12.0,100,26.0,SS_304,L,860,435.0,6.0,0.6366001308546546,-1.3843376215889414,0.1677671548968609,1.8038556673913566,0.263536161501614,-3.0949920181992883,-31.2682638214404,-20.862634999967547
20180417-0103,103,TU20180417-02,400.0,12.0,100,26.0,SS_304,L,860,435.0,6.0,0.6365820497681574,-1.3843974986898715,0.16776007281892608,1.8035294450547126,0.2635325216600502,-3.0952583634350024,-31.272855582358904,-20.86574671701795
20180417-0104,104,TU20180417-02,400.0,9.0,100,26.0,SS_304,L,860,435.0,6.0,0.7515655511334857,-1.3440073142867919,0.14312693774141014,1.818745360678009,0.19043839559377218,-3.1204326322147855,-31.703507957927517,-22.8706200549402
20180417-0104,104,TU20180417-02,400.0,9.0,100,26.0,SS_304,L,860,435.0,6.0,0.7515273003740935,-1.3440875182868026,0.1431024186029496,1.818592659210994,0.1904154626607928,-3.12050512968179,-31.682809881849423,-22.87498749421665
20180417-0105,105,TU20180417-02,400.0,6.0,100,26.0,SS_304,L,860,435.0,6.0,0.7515655511334857,-1.3440073142867919,0.14312693774141014,1.818745360678009,0.19043839559377218,-3.1204326322147855,-31.703507957927517,-22.8706200549402
20180417-0105,105,TU20180417-02,400.0,6.0,100,26.0,SS_304,L,860,435.0,6.0,0.7515273003740935,-1.3440875182868026,0.1431024186029496,1.818592659210994,0.1904154626607928,-3.12050512968179,-31.682809881849423,-22.87498749421665
20180417-0106,106,TU20180417-02,415.0,18.0,100,27.3,SS_304,L,860,435.0,6.0,0.4378658132831048,-1.4736820571435927,0.08731298217910229,1.6683667102530113,0.19940579860398822,-3.1411365397829827,-41.84421876805807,-27.23348856427841
20180417-0106,106,TU20180417-02,415.0,18.0,100,27.3,SS_304,L,860,435.0,6.0,0.4378101409017775,-1.4737740233629404,0.08729839108187996,1.6682085237027096,0.19939782779372703,-3.1412027601139365,-41.82862757557594,-27.22571215605224
20180417-0107,107,TU20180417-02,415.0,15.0,100,27.3,SS_304,L,860,435.0,6.0,0.5133868746266036,-1.4373590318050389,0.1326237618512394,1.7520594417657427,0.2583310333901685,-3.0937668336088047,-34.51538191049824,-20.815037480460965
20180417-0107,107,TU20180417-02,415.0,15.0,100,27.3,SS_304,L,860,435.0,6.0,0.5133146889888391,-1.4373117256233667,0.13262243288260825,1.7521976972955453,0.25836477258006507,-3.0936758842606746,-34.50111412019457,-20.819799814595164
20180417-0108,108,TU20180417-02,415.0,12.0,100,27.3,SS_304,L,860,435.0,6.0,0.5133868746266036,-1.4373590318050389,0.1326237618512394,1.7520594417657427,0.2583310333901685,-3.0937668336088047,-34.51538191049824,-20.815037480460965
20180417-0108,108,TU20180417-02,415.0,12.0,100,27.3,SS_304,L,860,435.0,6.0,0.5133146889888391,-1.4373117256233667,0.13262243288260825,1.7521976972955453,0.25836477258006507,-3.0936758842606746,-34.50111412019457,-20.819799814595164
20180417-0109,109,TU20180417-02,415.0,9.0,100,27.3,SS_304,L,860,435.0,6.0,0.7755144687929093,-1.3374734038847151,0.14952331355422394,1.8235861368668378,0.19280531772277243,-3.1221257664280335,-31.96941218540357,-23.207178430168284
20180417-0109,109,TU20180417-02,415.0,9.0,100,27.3,SS_304,L,860,435.0,6.0,0.7755844291285322,-1.337783184915025,0.14951566579203082,1.8233432425197915,0.19277806538745332,-3.12205887974477,-31.95840102828148,-23.214456683544654
20180417-0110,110,TU20180417-02,415.0,6.0,100,27.3,SS_304,L,860,435.0,6.0,0.7206444777690115,-1.3587826768165525,0.09152457436146162,1.7414922161070872,0.1270037822877733,3.1002748929236397,-31.699022173432397,-29.94730717006984
20180417-0110,110,TU20180417-02,415.0,6.0,100,27.3,SS_304,L,860,435.0,6.0,0.7206277084774827,-1.3589807509558556,0.09152524835077354,1.7416049901755055,0.12700767299684457,3.1005857411313613,-31.698714200468714,-29.92885685228292
20180417-0111,111,TU20180417-02,435.0,18.0,100,26.0,SS_304,L,860,435.0,6.0,0.4380329387823438,-1.4733020776551609,0.08728271265831312,1.6601958774792884,0.19926061474039838,3.1334979551344495,-41.666361194388514,-29.136644182526087
20180417-0111,111,TU20180417-02,435.0,18.0,100,26.0,SS_304,L,860,435.0,6.0,0.43802135954454685,-1.4735611103292439,0.08726881305104775,1.6595899230949576,0.19923414954419016,3.1331510334242014,-41.71293150592787,-29.11528180313704
20180417-0112,112,TU20180417-02,435.0,15.0,100,26.0,SS_304,L,860,435.0,6.0,0.5188150262315121,-1.4341755860590948,0.1341601129244902,1.7405856741414272,0.2585894897820935,-3.1084240469790645,-34.3231805211656,-22.411490261033475
20180417-0112,112,TU20180417-02,435.0,15.0,100,26.0,SS_304,L,860,435.0,6.0,0.5187736269576846,-1.434109346350736,0.13413443806950565,1.7408723931384846,0.2585606343486053,-3.108203567690366,-34.32099612933748,-22.4191261266707
20180417-0113,113,TU20180417-02,435.0,12.0,100,26.0,SS_304,L,860,435.0,6.0,0.6637875589469416,-1.372271403194629,0.18504340602263253,1.8224640242747407,0.2787690180819185,-3.0884498797102165,-31.621109459779735,-21.094938043290192
20180417-0113,113,TU20180417-02,435.0,12.0,100,26.0,SS_304,L,860,435.0,6.0,0.66363495010155,-1.3722754866660036,0.18497367254721056,1.822120718228894,0.2787280454697357,-3.088789102284689,-31.628847131294915,-21.100395606594088
20180417-0114,114,TU20180417-02,435.0,9.0,100,26.0,SS_304,L,860,435.0,6.0,0.7851906748949828,-1.3367214701361811,0.1523199800000466,1.8299798706721193,0.19399107104833993,-3.116483966371286,-32.33032858497679,-22.9450747304721
20180417-0114,114,TU20180417-02,435.0,9.0,100,26.0,SS_304,L,860,435.0,6.0,0.7851983166545423,-1.3365794531754762,0.15229880074939264,1.829858181461245,0.19396220995262062,-3.116747672542865,-32.325405799870516,-22.946108215456157
20180417-0115,115,TU20180417-02,435.0,6.0,100,26.0,SS_304,L,860,435.0,6.0,0.7393704239077762,-1.3540885251386314,0.09496975956162661,1.7520768424590059,0.1284467926911186,3.1061653675976375,-31.87553819219466,-28.318050367104508
20180417-0115,115,TU20180417-02,435.0,6.0,100,26.0,SS_304,L,860,435.0,6.0,0.7392996409169315,-1.3541012605856717,0.0949681580924915,1.7519985318394384,0.12845692441390244,3.10609979242511,-31.85723232026269,-28.32058185261427
20180417-0116,116,TU20180417-03,0.0,18.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4149186429215218,-1.4847506208597858,0.05440855175737692,1.6114193705792892,0.13113065099768925,3.096169991439075,-43.283591291400676,-44.52702849609736
20180417-0116,116,TU20180417-03,0.0,18.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41481851415487264,-1.4845315144153004,0.05439870742796157,1.6115086016750513,0.1311385716203877,3.0960401160903515,-43.26260728239702,-44.601505391268
20180417-0117,117,TU20180417-03,0.0,15.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41489379564008644,-1.4843240870223497,0.05395796381196644,1.611926156599006,0.1300524721723583,3.096250243621356,-43.18847284982235,-44.45953410369291
20180417-0117,117,TU20180417-03,0.0,15.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41484236993619056,-1.4846081287716242,0.05395508667805423,1.6115135396775386,0.13006165856769505,3.096121668449163,-43.25312907240242,-44.43287866384551
20180417-0118,118,TU20180417-03,0.0,12.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41504204891190544,-1.4845037338616014,0.05426593115087439,1.612402043325628,0.13074803214069666,3.0969057771872293,-43.2453965691521,-44.18698478324069
20180417-0118,118,TU20180417-03,0.0,12.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41499874150954713,-1.4843255524254437,0.054279824276004446,1.6123884023582464,0.1307951539288119,3.09671395478369,-43.22552131978397,-44.169624132521975
20180417-0119,119,TU20180417-03,0.0,9.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41528931582543976,-1.484425859735533,0.054283108107269815,1.612354088431397,0.1307115450330701,3.09677994816693,-43.02499815734278,-44.175371382760645
20180417-0119,119,TU20180417-03,0.0,9.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4152720556987174,-1.484192349334421,0.05427757440093407,1.612440891326233,0.13070365235534367,3.096633240660654,-43.04857441536866,-44.131156058938565
20180417-0120,120,TU20180417-03,0.0,6.0,100,21.6,SS_304,M,2510,271.0,6.0,0.415238699444637,-1.4841084522413839,0.05533528485597489,1.61277467351796,0.13326138659518807,3.096883125759344,-43.10248427611465,-44.04983640407163
20180417-0120,120,TU20180417-03,0.0,6.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41530034213421135,-1.4842405749809933,0.055339392729781965,1.6126549393992593,0.13325149804932762,3.0968955143802526,-43.0877899157236,-44.13666219313059
20180417-0121,121,TU20180417-03,10.0,18.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41541518680852,-1.4844309632661223,0.05470361863127854,1.6120790239874496,0.13168420502761596,3.096509987253572,-43.33334135333409,-44.88714032392807
20180417-0121,121,TU20180417-03,10.0,18.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4154273326279968,-1.4845251880265684,0.05469713053176772,1.6119593485985018,0.13166473709313542,3.0964845366250704,-43.21591277941532,-44.88459561417213
20180417-0122,122,TU20180417-03,10.0,15.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4161454955375449,-1.4840099452714408,0.05579971096002123,1.6126023674917922,0.1340870237894644,3.096612312763233,-43.25110809211483,-45.05100981863785
20180417-0122,122,TU20180417-03,10.0,15.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4161254723601471,-1.4840653466091387,0.055794115592526894,1.6124011827511797,0.13408002945861092,3.096466529360318,-43.26210392703633,-45.03512587309811
20180417-0123,123,TU20180417-03,10.0,12.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41685127873389743,-1.4835973465358505,0.05594966149944418,1.613465706505261,0.1342197190071723,3.0970630530411114,-43.10307847679507,-44.724765815148835
20180417-0123,123,TU20180417-03,10.0,12.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4168246121547283,-1.4836549383000501,0.05594325243319031,1.613183419775037,0.13421292985555222,3.0968383580750873,-43.07593387180491,-44.843107107126244
20180417-0124,124,TU20180417-03,10.0,9.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41747195066391524,-1.4832553921579086,0.05602215439874154,1.613701604564214,0.13419381663761654,3.0969569967221227,-42.92428517627727,-44.72487760848794
20180417-0124,124,TU20180417-03,10.0,9.0,100,21.6,SS_304,M,2510,271.0,6.0,0.41747387041651873,-1.4833489075228228,0.05601859057399852,1.613680220836459,0.13418466290622713,3.097029128359282,-43.00787976069114,-44.548921142469986
20180417-0125,125,TU20180417-03,10.0,6.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4181427930957139,-1.482933053743418,0.05585831240012001,1.613237540332314,0.13358669172933446,3.096170594075732,-42.84679783737025,-44.799532922556445
20180417-0125,125,TU20180417-03,10.0,6.0,100,21.6,SS_304,M,2510,271.0,6.0,0.4181887327199559,-1.4829914031408373,0.055860261974387246,1.6130839404376245,0.1335766786710502,3.0960753435784616,-42.848995861900775,-44.77224396609966
20180417-0126,126,TU20180417-03,20.0,18.0,100,23.3,SS_304,M,2510,271.0,6.0,0.41568573429587546,-1.484396260525751,0.0536356421688299,1.6119366967507487,0.129029306862509,3.0963329572764997,-43.32579470316289,-45.152114139707926
20180417-0126,126,TU20180417-03,20.0,18.0,100,23.3,SS_304,M,2510,271.0,6.0,0.41569038817058124,-1.484416830899146,0.053629015974625195,1.611843785684934,0.12901192209577425,3.09626061658408,-43.324758083473114,-45.002290528243265
20180417-0127,127,TU20180417-03,20.0,15.0,100,23.3,SS_304,M,2510,271.0,6.0,0.4167780997508532,-1.4839241176721043,0.0544939594934005,1.6128855093875245,0.13075053493927957,3.0968096270596286,-43.16073869576013,-44.98359449267434
20180417-0127,127,TU20180417-03,20.0,15.0,100,23.3,SS_304,M,2510,271.0,6.0,0.41686818116019936,-1.4836874916166758,0.054504050936422486,1.6130914217739594,0.13074648869753142,3.096778913390635,-43.130290387171556,-45.21267917575307
20180417-0128,128,TU20180417-03,20.0,12.0,100,23.3,SS_304,M,2510,271.0,6.0,0.41794325022075646,-1.482878637960949,0.05551154815973049,1.6139836851283413,0.1328207792096402,3.09686232308929,-43.00091952851198,-44.57803921794194
20180417-0128,128,TU20180417-03,20.0,12.0,100,23.3,SS_304,M,2510,271.0,6.0,0.4179302033384831,-1.4830672789379702,0.055503207828154884,1.6136067213895076,0.1328049693101569,3.0966740003274777,-43.03489117205062,-44.4411423019572
20180417-0129,129,TU20180417-03,20.0,9.0,100,23.3,SS_304,M,2510,271.0,6.0,0.4190575975192435,-1.48225038079222,0.05542572327414903,1.61420304054499,0.13226278106460973,3.0964534213372104,-42.841813984056955,-44.77862312504271
20180417-0129,129,TU20180417-03,20.0,9.0,100,23.3,SS_304,M,2510,271.0,6.0,0.41904747870025755,-1.4824101436718964,0.055417240917429986,1.6140204256295314,0.13224573284467758,3.096430569301428,-42.90679128840836,-44.71057917316501
20180417-0130,130,TU20180417-03,20.0,6.0,100,23.3,SS_304,M,2510,271.0,6.0,0.4204099059318104,-1.4815136644059395,0.05534837644626654,1.6140276632161428,0.13165335941262035,3.0955413276220822,-42.697140337603734,-44.95035461684776
20180417-0130,130,TU20180417-03,20.0,6.0,100,23.3,SS_304,M,2510,271.0,6.0,0.42037835718843614,-1.481646665678067,0.05534693304850815,1.6139631077220378,0.1316598062247498,3.095609773400105,-42.62990235741094,-44.94050415874159
20180417-0131,131,TU20180417-03,35.0,18.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4159314165080358,-1.484151229344648,0.05544553479504767,1.6125331696351968,0.13330451270197918,3.096684398979845,-43.27466018119989,-45.08435772855385
20180417-0131,131,TU20180417-03,35.0,18.0,100,25.0,SS_304,M,2510,271.0,6.0,0.41594985470211293,-1.4839995165207303,0.055449308221811336,1.6126574207758426,0.1333076754204469,3.096656937296573,-43.313568721617784,-45.0978097962969
20180417-0132,132,TU20180417-03,35.0,15.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4179204513068099,-1.483180907671485,0.05633246967587907,1.6136461219113132,0.13479232590731355,3.096827029582798,-43.14589618867803,-45.16478793600997
20180417-0132,132,TU20180417-03,35.0,15.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4179680985024584,-1.4830748150609598,0.056336616217157756,1.6137664774054126,0.13478688067105293,3.0968412924663724,-43.104371481180586,-45.20754084755555
20180417-0133,133,TU20180417-03,35.0,12.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4200686989727348,-1.4819490966222257,0.05629040965759769,1.6151844601014858,0.13400286618654086,3.0971335567237115,-42.783788158468425,-45.1153226097703
20180417-0133,133,TU20180417-03,35.0,12.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4200511800961921,-1.4819159102275319,0.056288018877956376,1.6152877962578922,0.13400276334199648,3.097203706485424,-42.82534623544943,-45.21294794639448
20180417-0134,134,TU20180417-03,35.0,9.0,100,25.0,SS_304,M,2510,271.0,6.0,0.4226597412082414,-1.4803824701771222,0.056909317598268935,1.6171083926369143,0.13464570208552257,3.0974908628140363,-42.58249313159067,-44.38564755125348
20180417-0134,134,TU20180417-03,35.0,9.0,100,25.0,SS_304,M,2510,271.0,6.0,0.42265560812337055,-1.4803132570836417,0.056908469931029215,1.616706458984253,0.1346450131910186,3.0970197160678947,-42.47936491327964,-44.3016598818198
20180417-0135,135,TU20180417-03,35.0,6.0,100,25.0,SS_304,M,2510,271.0,6.0,0.42575219830145333,-1.4785738328829015,0.05657561789277145,1.616253526431072,0.13288391256341356,3.0948273593139737,-41.83925669617413,-45.616434535014506
20180417-0135,135,TU20180417-03,35.0,6.0,100,25.0,SS_304,M,2510,271.0,6.0,0.42574444254567234,-1.4785931783108233,0.05657460297235016,1.6160652425947122,0.13288394942766873,3.0946584209055352,-41.8994814945355,-45.612073794994565
20180417-0136,136,TU20180417-03,50.0,18.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4162358055595836,-1.4840987028492858,0.05613734380681821,1.6123080859420604,0.13486908876411455,3.096406788791346,-43.370456805773465,-45.52212424976627
20180417-0136,136,TU20180417-03,50.0,18.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4162629901771266,-1.4839821408085263,0.056142897626468936,1.6127020002647015,0.13487362304916717,3.0966841410732275,-43.28709213903781,-45.453600944977964
20180417-0137,137,TU20180417-03,50.0,15.0,100,24.8,SS_304,M,2510,271.0,6.0,0.41921191479175063,-1.4822370202339792,0.056287958937804645,1.615326685968762,0.13427089486654137,3.0975637062027412,-42.87334323089362,-44.96977030285045
20180417-0137,137,TU20180417-03,50.0,15.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4191889219516705,-1.482342925676061,0.05629519868318451,1.6150564390511066,0.13429553057147567,3.097399364727168,-43.026689618849055,-44.99618760172212
20180417-0138,138,TU20180417-03,50.0,12.0,100,24.8,SS_304,M,2510,271.0,6.0,0.42256224483440485,-1.4806304912867871,0.05803907116958395,1.6174189181703604,0.13735034750283595,3.0980494094571474,-42.56342578006717,-44.49821898774344
20180417-0138,138,TU20180417-03,50.0,12.0,100,24.8,SS_304,M,2510,271.0,6.0,0.42257233366280345,-1.4805167521020137,0.05803850329606015,1.6174492577466617,0.13734572444199022,3.097966009848675,-42.486968209072515,-44.52154464952013
20180417-0139,139,TU20180417-03,50.0,9.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4282789499798928,-1.4773674013204399,0.05782956461718335,1.6204712348407329,0.1350278005022156,3.0978386361611725,-41.79031771925062,-42.81651552631936
20180417-0139,139,TU20180417-03,50.0,9.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4282259225217971,-1.4772820616416495,0.05781150608504705,1.6202223788281076,0.1350023504990042,3.097504440469757,-41.77011090254161,-43.07061108988918
20180417-0140,140,TU20180417-03,50.0,6.0,100,24.8,SS_304,M,2510,271.0,6.0,0.4342766788522745,-1.4742450560577642,0.056936180646861526,1.6193398665292025,0.1311057752337403,3.0935849225869667,-40.55067935068656,-46.03749385381341
20180417-0140,140,TU20180417-03,50.0,6.0,100,24.8,SS_304,M,2510,271.0,6.0,0.43426889449440703,-1.4743456586369679,0.056941815274800064,1.6193839909797152,0.1311211003060534,3.093729649616683,-40.58884480018814,-46.004684326995815
20180417-0141,141,TU20180417-03,70.0,18.0,100,26.7,SS_304,M,2510,271.0,6.0,0.41663251164899273,-1.4839499652123793,0.05547953675983305,1.6129728783547266,0.1331618037686262,3.0969228435671057,-43.34655024983803,-45.14808486509176
20180417-0141,141,TU20180417-03,70.0,18.0,100,26.7,SS_304,M,2510,271.0,6.0,0.416638045077955,-1.4838394870813634,0.05547428901148447,1.6131170597949807,0.13314743976658436,3.096956546876344,-43.33796419316495,-45.36067507398704
20180417-0142,142,TU20180417-03,70.0,15.0,100,26.7,SS_304,M,2510,271.0,6.0,0.4212556538543274,-1.4815042699646437,0.05833041229965577,1.616960794900435,0.13846796301949876,3.0984650648650787,-42.87112407622822,-44.2762810427212
20180417-0142,142,TU20180417-03,70.0,15.0,100,26.7,SS_304,M,2510,271.0,6.0,0.4212631353084276,-1.4815591412077893,0.05834684977301854,1.616681322946695,0.13850452337895627,3.0982404641544843,-42.81460050749969,-44.086846382217615
20180417-0143,143,TU20180417-03,70.0,12.0,100,26.7,SS_304,M,2510,271.0,6.0,0.4275814146399843,-1.4777815497795987,0.06106241483081563,1.6231230150372864,0.1428088610498402,3.100904564816885,-41.9437468289673,-42.10654732673908
20180417-0143,143,TU20180417-03,70.0,12.0,100,26.7,SS_304,M,2510,271.0,6.0,0.42764776653999304,-1.477862819977105,0.061066687045376065,1.622982772580174,0.1427966935018827,3.100845592557279,-41.936699729925024,-41.888270673582724
20180417-0144,144,TU20180417-03,70.0,9.0,100,26.7,SS_304,M,2510,271.0,6.0,0.44124567243247853,-1.4703635480327686,0.06084481479458483,1.6308539238757322,0.13789328393672934,3.101217471908501,-40.109655624462135,-38.425621440441645
20180417-0144,144,TU20180417-03,70.0,9.0,100,26.7,SS_304,M,2510,271.0,6.0,0.4411765049317829,-1.4701740248898973,0.06082979572439417,1.6312029458321244,0.1378808595752396,3.101376970722022,-40.119181512768485,-38.451980905403225
20180417-0145,145,TU20180417-03,70.0,6.0,100,26.7,SS_304,M,2510,271.0,6.0,0.4493843085961617,-1.46641926123319,0.058583918955044834,1.6248274647902698,0.13036485216418883,3.09124672602346,-38.45640224504836,-46.78212180257911
20180417-0145,145,TU20180417-03,70.0,6.0,100,26.7,SS_304,M,2510,271.0,6.0,0.44938713843749034,-1.466350938806395,0.05858184367163606,1.6245707618540426,0.13035941321178865,3.0909217006604375,-38.51753326809165,-46.80417959332648
20180417-0146,146,TU20180417-03,90.0,18.0,100,28.5,SS_304,M,2510,271.0,6.0,0.4174445079097931,-1.483223335685379,0.05688138787817835,1.614625108297028,0.1362609563675707,3.097848443982407,-43.25113244292367,-44.89143784875907
20180417-0146,146,TU20180417-03,90.0,18.0,100,28.5,SS_304,M,2510,271.0,6.0,0.41742511236801455,-1.483445472668513,0.056883498800262326,1.6145957246902067,0.13627234470290356,3.0980411973587194,-43.261861447295466,-44.8209618758076
20180417-0147,147,TU20180417-03,90.0,15.0,100,28.5,SS_304,M,2510,271.0,6.0,0.4245781415970833,-1.4797057331717571,0.061546560788137694,1.6221723794030583,0.14495932493515934,3.1018781125748154,-42.437267370332954,-41.537080680783006
20180417-0147,147,TU20180417-03,90.0,15.0,100,28.5,SS_304,M,2510,271.0,6.0,0.42463239337524933,-1.4796815994311245,0.06155402374381412,1.622603533783061,0.14495837977537102,3.1022851332141856,-42.44076545478667,-41.563172887477975
20180417-0148,148,TU20180417-03,90.0,12.0,100,28.5,SS_304,M,2510,271.0,6.0,0.4372240267430153,-1.4730313939968,0.06728012084790379,1.638112651480763,0.15388020038397532,3.111144045477563,-40.69526709497506,-35.205202070142676
20180417-0148,148,TU20180417-03,90.0,12.0,100,28.5,SS_304,M,2510,271.0,6.0,0.4372785026248662,-1.473028929059805,0.06728090062293135,1.6379941758893184,0.1538628133307767,3.1110231049491235,-40.67542355855003,-35.241561437251036
