file_tag,test_no,sample,bends,primary_position,frequency,temperature,material,stress_indicator,pressure,bend_to_break,break_location,prim_sec_amp,prim_sec_phi,prim_rec_amp,prim_rec_phi,sec_rec_amp,sec_rec_phi,sec_harm_db,rec_harm_db
20180416-0006,6,TU20180416-01,1.0,18.0,45,22.7,CS,M,1615,576.0,5.0,0.005200121819883285,0.5401161158086821,0.010801421562672815,-2.2537193301363274,2.077147793225207,-2.7938354459450094,-49.43337993325646,-23.47810249440765
20180416-0007,7,TU20180416-01,1.0,15.0,45,22.7,CS,M,1615,576.0,5.0,0.005071687307992421,0.541689882584515,0.010569631963432828,-2.251443407978218,2.0840464566449612,-2.7931332905627326,-49.69810019656436,-23.541050136366493
20180416-0007,7,TU20180416-01,1.0,15.0,45,22.7,CS,M,1615,576.0,5.0,0.005072552143217166,0.5415473838524952,0.010573167590643527,-2.2517650568136856,2.0843881525755408,-2.7933124406661807,-49.760233041301056,-23.532488304246616
20180416-0008,8,TU20180416-01,1.0,12.0,45,22.7,CS,M,1615,576.0,5.0,0.005003252841935774,0.5407405419492806,0.010533779811209287,-2.251359317399738,2.105386264495427,-2.7920998593490185,-49.605241920899715,-23.525587054158535
20180416-0008,8,TU20180416-01,1.0,12.0,45,22.7,CS,M,1615,576.0,5.0,0.005002899133283479,0.540472600296344,0.010531624283568455,-2.2517811390385556,2.105104261147954,-2.7922537393348996,-49.50912089297986,-23.521339061366064
20180416-0009,9,TU20180416-01,1.0,9.0,45,22.7,CS,M,1615,576.0,5.0,0.0049914581417089664,0.5417645770194003,0.010754211017893792,-2.2566255485321234,2.1545229294884525,-2.7983901255515238,-49.534360415858885,-23.274159070616736
20180416-0009,9,TU20180416-01,1.0,9.0,45,22.7,CS,M,1615,576.0,5.0,0.004992310360892415,0.5415657943105812,0.010755346557222501,-2.256899334697028,2.1543825963776615,-2.7984651290076092,-49.63492136697536,-23.270328589012138
20180416-0010,10,TU20180416-01,1.0,6.0,45,22.7,CS,M,1615,576.0,5.0,0.00505394297766906,0.543742630852044,0.011382103937136154,-2.281842041403815,2.252123537489083,-2.825584672255859,-49.91975295427727,-22.854268804402672
20180416-0010,10,TU20180416-01,1.0,6.0,45,22.7,CS,M,1615,576.0,5.0,0.0050529401657686225,0.5436914311718735,0.011375743763616204,-2.2818758795145695,2.2513117888633842,-2.825567310686443,-49.91637810212864,-22.85173746788278
20180416-0011,11,TU20180416-01,10.0,18.0,45,26.0,CS,M,1615,576.0,5.0,0.005148224645925884,0.540233648666401,0.010649135438680603,-2.2518058373774386,2.068506363083425,-2.79203948604384,-49.70420234744666,-23.44193913463364
20180416-0011,11,TU20180416-01,10.0,18.0,45,26.0,CS,M,1615,576.0,5.0,0.005147803793451646,0.5396946515843658,0.010643647531044702,-2.252309024655174,2.06760940356432,-2.7920036762395397,-49.72597396046376,-23.430346863776712
20180416-0012,12,TU20180416-01,10.0,15.0,45,26.0,CS,M,1615,576.0,5.0,0.005023874918141215,0.5407508963649605,0.01042132396364728,-2.25121594303895,2.0743597588419,-2.7919668394039103,-49.67040433163082,-23.614836204554006
20180416-0012,12,TU20180416-01,10.0,15.0,45,26.0,CS,M,1615,576.0,5.0,0.0050231585901042534,0.5406151280758897,0.010416973280170203,-2.2515492137047524,2.0737894480759373,-2.792164341780642,-49.828776438167644,-23.59810809827373
20180416-0013,13,TU20180416-01,10.0,12.0,45,26.0,CS,M,1615,576.0,5.0,0.004964840228395745,0.5383584236218895,0.010301419720184255,-2.2488994193600815,2.0748743657986517,-2.787257842981971,-49.33945901172269,-23.661968640994626
20180416-0013,13,TU20180416-01,10.0,12.0,45,26.0,CS,M,1615,576.0,5.0,0.004965282955517276,0.5381991214725194,0.010303620568053978,-2.249071489321972,2.0751326078214536,-2.7872706107944913,-49.621950148694836,-23.66284714002839
20180416-0014,14,TU20180416-01,10.0,9.0,45,26.0,CS,M,1615,576.0,5.0,0.004956535362713756,0.5397253973382858,0.010552488656417608,-2.254542710215375,2.1290050174563886,-2.7942681075536604,-49.47922902682617,-23.394759085398917
20180416-0014,14,TU20180416-01,10.0,9.0,45,26.0,CS,M,1615,576.0,5.0,0.004955391461048769,0.5396768453171186,0.010547492713637361,-2.254790023643518,2.1284882933153924,-2.7944668689606367,-49.58475844626996,-23.395072311470713
20180416-0015,15,TU20180416-01,10.0,6.0,45,26.0,CS,M,1615,576.0,5.0,0.005008437872721746,0.5431154890831303,0.011214571688573712,-2.28096004519656,2.2391356294251783,-2.824075534279691,-49.88319695076189,-22.88138832633191
20180416-0015,15,TU20180416-01,10.0,6.0,45,26.0,CS,M,1615,576.0,5.0,0.005009694413944547,0.5428342623889313,0.011218100383502908,-2.281215905241214,2.2392783783931383,-2.824050167630145,-49.981592212382544,-22.88706910443438
20180416-0016,16,TU20180416-01,50.0,18.0,45,21.2,CS,M,1615,576.0,5.0,0.0051620525388730515,0.5419135988982636,0.010632607320272007,-2.2482712461230197,2.059763483653589,-2.790184845021283,-49.719278321322534,-23.293301629690145
20180416-0016,16,TU20180416-01,50.0,18.0,45,21.2,CS,M,1615,576.0,5.0,0.005161827727836751,0.541809392123586,0.01062949567273817,-2.248508664038133,2.0592503727730644,-2.7903180561617194,-49.83356821402712,-23.28737610417714
20180416-0017,17,TU20180416-01,50.0,15.0,45,21.2,CS,M,1615,576.0,5.0,0.005023407449235021,0.540991096181066,0.010315715937535571,-2.24711864476051,2.0535296094897655,-2.788109740941576,-49.826055346126026,-23.332662307302712
20180416-0017,17,TU20180416-01,50.0,15.0,45,21.2,CS,M,1615,576.0,5.0,0.005023312688782407,0.540769120423617,0.01031543240961685,-2.2475708998229504,2.0535119051323067,-2.7883400202465674,-49.667665688055564,-23.33143122891848
20180416-0018,18,TU20180416-01,50.0,12.0,45,21.2,CS,M,1615,576.0,5.0,0.004955458584077697,0.5387511915096,0.01022069943232568,-2.2469754479459487,2.062513339363917,-2.785726639455549,-49.562302613661586,-23.51412728308265
20180416-0018,18,TU20180416-01,50.0,12.0,45,21.2,CS,M,1615,576.0,5.0,0.004956385794798506,0.5384723710548455,0.010223278885432605,-2.2472959860058412,2.062647927076511,-2.785768357060687,-49.61014899720566,-23.511484789327646
20180416-0019,19,TU20180416-01,50.0,9.0,45,21.2,CS,M,1615,576.0,5.0,0.004942572528313698,0.5393893371922512,0.0105196470765853,-2.2555734060997414,2.1283748526345625,-2.7949627432919923,-49.46902612453641,-23.454043107512735
20180416-0019,19,TU20180416-01,50.0,9.0,45,21.2,CS,M,1615,576.0,5.0,0.0049426316919887504,0.5393156540506473,0.010519061851617518,-2.2558525728136116,2.1282309723112296,-2.795168226864259,-49.47537195668113,-23.44431049042614
20180416-0020,20,TU20180416-01,50.0,6.0,45,21.2,CS,M,1615,576.0,5.0,0.004997047430114761,0.5423367795040542,0.011140144437081282,-2.2798838521953155,2.2293453470033286,-2.82222063169937,-50.02264226529637,-22.85855378045313
20180416-0020,20,TU20180416-01,50.0,6.0,45,21.2,CS,M,1615,576.0,5.0,0.004995287842125653,0.5420651747930837,0.011135478730340435,-2.280167888576333,2.229196611341207,-2.822233063369417,-49.92718914305464,-22.848258882413504
20180416-0021,21,TU20180416-01,125.0,18.0,45,24.5,CS,M,1615,576.0,5.0,0.005144668879633838,0.5381575377768689,0.010642436310884653,-2.254390427220972,2.0686338732148117,-2.792547964997841,-49.6573874929111,-23.382638854533504
20180416-0021,21,TU20180416-01,125.0,18.0,45,24.5,CS,M,1615,576.0,5.0,0.005144826388987096,0.5379749398678211,0.010641176702653897,-2.2546542789795145,2.068325711715399,-2.7926292188473356,-49.608274628982755,-23.382758224953747
20180416-0022,22,TU20180416-01,125.0,15.0,45,24.5,CS,M,1615,576.0,5.0,0.005015738354371972,0.5382991732255222,0.010372642296641208,-2.2537263875916036,2.0680190161035585,-2.792025560817126,-49.82723526347687,-23.4495997608164
20180416-0022,22,TU20180416-01,125.0,15.0,45,24.5,CS,M,1615,576.0,5.0,0.005015029939625249,0.5381838614709119,0.010369428893452878,-2.253740678993361,2.067670386475846,-2.791924540464273,-49.69607858120163,-23.447950495065744
20180416-0023,23,TU20180416-01,125.0,12.0,45,24.5,CS,M,1615,576.0,5.0,0.004960269260310652,0.5361560173283962,0.010293929208769733,-2.253154998828079,2.0752762941996106,-2.789311016156475,-49.83859543289081,-23.620432599336535
20180416-0023,23,TU20180416-01,125.0,12.0,45,24.5,CS,M,1615,576.0,5.0,0.00496013349795303,0.5359871678674456,0.010294008550305904,-2.2533259517065978,2.0753490918246613,-2.7893131195740435,-49.58280661368349,-23.616257750581116
20180416-0024,24,TU20180416-01,125.0,9.0,45,24.5,CS,M,1615,576.0,5.0,0.004951479374353889,0.5371112556924345,0.010529121820604186,-2.2583127655429602,2.1264597960641036,-2.795424021235395,-49.76784864851414,-23.503400412749627
20180416-0024,24,TU20180416-01,125.0,9.0,45,24.5,CS,M,1615,576.0,5.0,0.004950524687947432,0.5370922738247497,0.010524519108019579,-2.25831776611668,2.1259401318899824,-2.7954100399414292,-49.65177054645939,-23.51046600707987
20180416-0025,25,TU20180416-01,125.0,6.0,45,24.5,CS,M,1615,576.0,5.0,0.005006293312022101,0.5396565614966666,0.011136425472901614,-2.2818980631363046,2.2244852186663993,-2.821554624632971,-50.244220750444285,-22.899701905034632
20180416-0025,25,TU20180416-01,125.0,6.0,45,24.5,CS,M,1615,576.0,5.0,0.005004712858766517,0.5396411494888175,0.0111319482748956,-2.281819031276354,2.22429309913281,-2.8214601807651714,-49.99128409188806,-22.903528495207702
20180416-0026,26,TU20180416-01,225.0,18.0,45,24.5,CS,M,1615,576.0,5.0,0.00514040568045904,0.5388323670984048,0.01063747428660463,-2.2547907770656117,2.0693841980298138,-2.7936231441640165,-49.628431927852844,-23.382458917492592
20180416-0026,26,TU20180416-01,225.0,18.0,45,24.5,CS,M,1615,576.0,5.0,0.005140483160243054,0.5389625029597229,0.010635756161561694,-2.2549186279257585,2.0690187731417087,-2.7938811308854814,-49.79350862258288,-23.376371414844172
20180416-0027,27,TU20180416-01,225.0,15.0,45,24.5,CS,M,1615,576.0,5.0,0.005036012575864959,0.5372728709009371,0.010340674606869906,-2.2526874852698806,2.0533456680444937,-2.789960356170818,-49.78561333983697,-23.378301938780695
20180416-0027,27,TU20180416-01,225.0,15.0,45,24.5,CS,M,1615,576.0,5.0,0.005035580072884815,0.5372719097662662,0.010337522360265968,-2.252677668684449,2.052896033950612,-2.789949578450715,-49.69762331977841,-23.37457099988587
20180416-0028,28,TU20180416-01,225.0,12.0,45,24.5,CS,M,1615,576.0,5.0,0.004986594796392008,0.534804273313799,0.010254484278558976,-2.2519806547429133,2.056410175131633,-2.786784928056712,-49.80577090190579,-23.52862765687259
20180416-0028,28,TU20180416-01,225.0,12.0,45,24.5,CS,M,1615,576.0,5.0,0.004986807218362035,0.5346867798403302,0.010253649245318623,-2.2521461793536948,2.056155130193008,-2.786832959194025,-49.6992505541524,-23.514296200548593
20180416-0029,29,TU20180416-01,225.0,9.0,45,24.5,CS,M,1615,576.0,5.0,0.004981001130039718,0.5354106047885854,0.010478395714542461,-2.256879926283311,2.103672623430805,-2.7922905310718966,-49.46640287422763,-23.45118697267772
20180416-0029,29,TU20180416-01,225.0,9.0,45,24.5,CS,M,1615,576.0,5.0,0.0049809644176208746,0.5354107627605196,0.01047801855275681,-2.2568795062904123,2.1036124080086416,-2.792290269050932,-49.5112292119325,-23.447446341249023
20180416-0030,30,TU20180416-01,225.0,6.0,45,24.5,CS,M,1615,576.0,5.0,0.005028776880127579,0.5380405682530065,0.011055489929967128,-2.279049234988574,2.198445107727001,-2.8170898032415805,-50.05671513523637,-22.766405354429608
20180416-0030,30,TU20180416-01,225.0,6.0,45,24.5,CS,M,1615,576.0,5.0,0.005028623329686602,0.5379394227718273,0.011054467424402371,-2.2792828428896486,2.1983089007963774,-2.8172222656614756,-50.208504728178276,-22.768810357438962
20180416-0031,31,TU20180416-01,315.0,18.0,45,23.0,CS,M,1615,576.0,5.0,0.0051556025114719685,0.5414282271810834,0.010663127355482999,-2.251458769689402,2.068260175557752,-2.7928869968704855,-49.647726494176176,-23.381819088860357
20180416-0031,31,TU20180416-01,315.0,18.0,45,23.0,CS,M,1615,576.0,5.0,0.005155082907274948,0.5410816676778811,0.010658344789161694,-2.2519260996908974,2.0675409068824946,-2.793007767368778,-49.65937428838672,-23.369981165890522
20180416-0032,32,TU20180416-01,315.0,15.0,45,23.0,CS,M,1615,576.0,5.0,0.005039297578726456,0.5390973288935539,0.01044304663096491,-2.253352191384453,2.072321879749777,-2.792449520278007,-49.91415198654384,-23.54182941810698
20180416-0032,32,TU20180416-01,315.0,15.0,45,23.0,CS,M,1615,576.0,5.0,0.005039586433906289,0.5388910689420722,0.010441133465507593,-2.2536337317235997,2.0718234725095193,-2.792524800665672,-50.07088880104493,-23.543238735326465
20180416-0033,33,TU20180416-01,315.0,12.0,45,23.0,CS,M,1615,576.0,5.0,0.004987467633774003,0.5357347584399403,0.01033459940996376,-2.25429192543007,2.072113579240132,-2.7900266838700105,-49.67475408769559,-23.6316299445782
20180416-0033,33,TU20180416-01,315.0,12.0,45,23.0,CS,M,1615,576.0,5.0,0.004987099128954697,0.5354884136808902,0.010333935779684035,-2.254448283123513,2.072133621665155,-2.789936696804403,-49.54196406590757,-23.629939451781627
20180416-0034,34,TU20180416-01,315.0,9.0,45,23.0,CS,M,1615,576.0,5.0,0.0049855267820407495,0.5363768749980679,0.010558537339387443,-2.2571836217144727,2.1178378536491316,-2.7935604967125407,-49.58050745825604,-23.56847203214592
20180416-0034,34,TU20180416-01,315.0,9.0,45,23.0,CS,M,1615,576.0,5.0,0.004985803897124347,0.5361339526973385,0.010559865671053532,-2.257657614550391,2.1179865652445993,-2.79379156724773,-49.63562124712845,-23.558293273321897
20180416-0035,35,TU20180416-01,315.0,6.0,45,23.0,CS,M,1615,576.0,5.0,0.0050397134999025945,0.5375320797324168,0.011169217771094014,-2.283207956488028,2.216240619890374,-2.820740036220445,-50.2380073700131,-22.890712841109952
20180416-0035,35,TU20180416-01,315.0,6.0,45,23.0,CS,M,1615,576.0,5.0,0.005039156067155391,0.5373612959337918,0.011166637946588042,-2.283447858335598,2.2159738253337373,-2.82080915426939,-50.265328323017044,-22.8930366440258
20180416-0036,36,TU20180416-01,375.0,18.0,45,21.8,CS,M,1615,576.0,5.0,0.005166773935108876,0.5381646421607083,0.0106664249090351,-2.2544901682788834,2.0644264763657265,-2.7926548104395916,-49.35074141375758,-23.375282256829596
20180416-0036,36,TU20180416-01,375.0,18.0,45,21.8,CS,M,1615,576.0,5.0,0.005167567906933273,0.5381167080525376,0.010668856424352597,-2.254774239899928,2.0645798210098607,-2.792890947952466,-49.59015798933311,-23.361798812640142
20180416-0037,37,TU20180416-01,375.0,15.0,45,21.8,CS,M,1615,576.0,5.0,0.005049779153500514,0.5369973120709274,0.010460430895788022,-2.257131021045069,2.071463043792091,-2.7941283331159963,-49.98192180021442,-23.54761690293779
20180416-0037,37,TU20180416-01,375.0,15.0,45,21.8,CS,M,1615,576.0,5.0,0.005049635110619467,0.5368878466610909,0.010456762000499597,-2.25727372350953,2.070795566695275,-2.7941615701706213,-49.956265719540895,-23.544572911291937
20180416-0038,38,TU20180416-01,375.0,12.0,45,21.8,CS,M,1615,576.0,5.0,0.004999243365723604,0.5347058314293662,0.010368579848253961,-2.2567438697825213,2.074029826062125,-2.7914497012118877,-49.539510372161224,-23.672110411264654
20180416-0038,38,TU20180416-01,375.0,12.0,45,21.8,CS,M,1615,576.0,5.0,0.004998900471214579,0.5343747647802567,0.01036628309239963,-2.2571066317593824,2.073712639827962,-2.7914813965396394,-49.78930130178344,-23.664081100299697
20180416-0039,39,TU20180416-01,375.0,9.0,45,21.8,CS,M,1615,576.0,5.0,0.004996086329210295,0.5349370983147929,0.010527317632637244,-2.2580841967375767,2.1071128357186013,-2.7930212950523696,-49.80754501526097,-23.520259705524715
20180416-0039,39,TU20180416-01,375.0,9.0,45,21.8,CS,M,1615,576.0,5.0,0.004996481546097626,0.534852804313977,0.010523995255440247,-2.258278913290799,2.1062812217648927,-2.7931317176047763,-49.674184387019686,-23.52060582273168
20180416-0040,40,TU20180416-01,375.0,6.0,45,21.8,CS,M,1615,576.0,5.0,0.005047253866926195,0.5368316982225007,0.011187002569616978,-2.283783316527302,2.216453315915715,-2.8206150147498024,-50.099276566066834,-22.948184837667498
20180416-0040,40,TU20180416-01,375.0,6.0,45,21.8,CS,M,1615,576.0,5.0,0.005047387535792961,0.5365668558466349,0.011185304713909622,-2.284019895276633,2.216058234995894,-2.8205867511232676,-50.17579096331704,-22.94646249200195
20180416-0041,41,TU20180416-01,400.0,18.0,45,21.8,CS,M,1615,576.0,5.0,0.004934185556871633,0.5309909575779612,0.010193642320678868,-2.2641368902423937,2.065921964868673,-2.7951278478203547,-49.57767242024544,-23.44559068725852
20180416-0041,41,TU20180416-01,400.0,18.0,45,21.8,CS,M,1615,576.0,5.0,0.0049345209359517575,0.530944388493946,0.010193345772773458,-2.2644720656856423,2.0657214560601296,-2.795416454179588,-49.69166355055865,-23.44505365934709
20180416-0042,42,TU20180416-01,400.0,15.0,45,21.8,CS,M,1615,576.0,5.0,0.004965004957647313,0.5276515027573875,0.010225319933322562,-2.265121701744159,2.059478292679866,-2.7927732045015463,-49.64035264938377,-23.524892909625002
20180416-0042,42,TU20180416-01,400.0,15.0,45,21.8,CS,M,1615,576.0,5.0,0.004964855644101375,0.5273942671678585,0.010220914733709837,-2.2654253933475625,2.058652953153443,-2.792819660515421,-49.44234122569757,-23.51946782761873
20180416-0043,43,TU20180416-01,400.0,12.0,45,21.8,CS,M,1615,576.0,5.0,0.004976116915664776,0.5284382467331038,0.010280156515960173,-2.2624919570742548,2.0658993126946683,-2.7909302038073585,-49.54590331650512,-23.630711549625705
20180416-0043,43,TU20180416-01,400.0,12.0,45,21.8,CS,M,1615,576.0,5.0,0.004975766978842846,0.5283923619094293,0.010275679495141852,-2.262626026400958,2.0651448387423366,-2.791018388310387,-49.51315081119266,-23.629447890459545
20180416-0044,44,TU20180416-01,400.0,9.0,45,21.8,CS,M,1615,576.0,5.0,0.004992830683654096,0.5314176562705457,0.010526674007873348,-2.2635967391022462,2.1083578985236504,-2.7950143953727924,-49.63084351058309,-23.47626645077758
20180416-0044,44,TU20180416-01,400.0,9.0,45,21.8,CS,M,1615,576.0,5.0,0.004992898557925455,0.5310821610345182,0.010524108391308004,-2.263744324265146,2.107815384032309,-2.794826485299664,-49.5408556189081,-23.47706323080045
20180416-0045,45,TU20180416-01,400.0,6.0,45,21.8,CS,M,1615,576.0,5.0,0.005050425893537701,0.5350909821123166,0.011159626074779718,-2.2850604733411086,2.2096405946791684,-2.8201514554534253,-50.34858650943302,-22.890491297579267
20180416-0045,45,TU20180416-01,400.0,6.0,45,21.8,CS,M,1615,576.0,5.0,0.0050506365612754366,0.5350023654983823,0.011159648257492024,-2.285029797895229,2.209552820144691,-2.8200321633936114,-50.415185307732685,-22.88571282099896
20180416-0046,46,TU20180416-01,425.0,18.0,45,20.9,CS,M,1615,576.0,5.0,0.004972932448026077,0.5306660565234198,0.010303636821182486,-2.2663580246339285,2.071943853826597,-2.797024081157348,-49.310067829131526,-23.506511017507925
20180416-0046,46,TU20180416-01,425.0,18.0,45,20.9,CS,M,1615,576.0,5.0,0.004973451276480362,0.5305989155126849,0.010305815281419954,-2.266536234008939,2.072165727280077,-2.797135149521624,-49.36493584463185,-23.496905683306757
20180416-0047,47,TU20180416-01,425.0,15.0,45,20.9,CS,M,1615,576.0,5.0,0.005000479569188502,0.5266945897108543,0.010288440438742628,-2.2666836891718742,2.057490745915052,-2.7933782788827286,-49.456615731019326,-23.494592475028142
20180416-0047,47,TU20180416-01,425.0,15.0,45,20.9,CS,M,1615,576.0,5.0,0.0050010694380475005,0.5266629775447218,0.010288376762670071,-2.266859836342391,2.0572353353859496,-2.793522813887113,-49.589132586711315,-23.484878593870707
20180416-0048,48,TU20180416-01,425.0,12.0,45,20.9,CS,M,1615,576.0,5.0,0.005000553575223716,0.5281471727225444,0.010229389124019087,-2.2592947756698005,2.045651340424133,-2.787441948392345,-49.527907947216406,-23.43975775467713
20180416-0048,48,TU20180416-01,425.0,12.0,45,20.9,CS,M,1615,576.0,5.0,0.004999170288581262,0.5282307439156146,0.010224410853784983,-2.2592868272823767,2.045221559493349,-2.7875175711979914,-49.296850623278104,-23.443918349662283
20180416-0049,49,TU20180416-01,425.0,9.0,45,20.9,CS,M,1615,576.0,5.0,0.005008191369961662,0.5321392468343277,0.010507068128762129,-2.2604820315593135,2.0979765653089566,-2.792621278393641,-49.53687455146579,-23.452445679285322
20180416-0049,49,TU20180416-01,425.0,9.0,45,20.9,CS,M,1615,576.0,5.0,0.005007789637559346,0.5321297528347801,0.010504645164505227,-2.2605888423735605,2.0976610290732767,-2.7927185952083406,-49.46391682784587,-23.457236215494635
20180416-0050,50,TU20180416-01,425.0,6.0,45,20.9,CS,M,1615,576.0,5.0,0.005060460800599451,0.5355285467026966,0.011179974379999923,-2.2839043866564257,2.209279909583643,-2.8194329333591224,-50.24405493746541,-22.916156255893455
20180416-0050,50,TU20180416-01,425.0,6.0,45,20.9,CS,M,1615,576.0,5.0,0.005059787203570532,0.5355674267686868,0.011175517212080733,-2.2839697799909886,2.2086931253145434,-2.8195372067596756,-50.055864627884674,-22.917370979200243
20180416-0051,51,TU20180416-01,450.0,18.0,45,20.7,CS,M,1615,576.0,5.0,0.004969438610111127,0.5305132984306454,0.010315820028350825,-2.267269045027885,2.0758521913041887,-2.7977823434585307,-49.273227235978865,-23.514527013104335
20180416-0051,51,TU20180416-01,450.0,18.0,45,20.7,CS,M,1615,576.0,5.0,0.004969939928611024,0.530408892418956,0.01031702187491172,-2.267294920377377,2.0758846229747236,-2.797703812796333,-49.39542000911761,-23.51887574122592
20180416-0052,52,TU20180416-01,450.0,15.0,45,20.7,CS,M,1615,576.0,5.0,0.005000464615202049,0.52697880184035,0.010295324474441456,-2.266355386363417,2.058873578095596,-2.793334188203767,-49.472971953660775,-23.510383186703308
20180416-0052,52,TU20180416-01,450.0,15.0,45,20.7,CS,M,1615,576.0,5.0,0.00500090331651835,0.5268935805668364,0.010296477010150297,-2.2663751448534644,2.0589234301211703,-2.7932687254203006,-49.47989453586249,-23.50791803333999
20180416-0053,53,TU20180416-01,450.0,12.0,45,20.7,CS,M,1615,576.0,5.0,0.005001972278547455,0.5286500977046104,0.010294980631325097,-2.2609198411149465,2.0581842637310057,-2.789569938819557,-49.58821612059796,-23.53298776762366
20180416-0053,53,TU20180416-01,450.0,12.0,45,20.7,CS,M,1615,576.0,5.0,0.00500228151569678,0.5284925043793318,0.010294657934526353,-2.26111947048254,2.0579925184583265,-2.7896119748618715,-49.507341964079316,-23.530951744802916
20180416-0054,54,TU20180416-01,450.0,9.0,45,20.7,CS,M,1615,576.0,5.0,0.0050111272221580695,0.531959649139312,0.010505266258149298,-2.260945814627281,2.096387856947114,-2.7929054637665933,-49.53342842124528,-23.463173276744907
20180416-0054,54,TU20180416-01,450.0,9.0,45,20.7,CS,M,1615,576.0,5.0,0.005010427828499361,0.5318986611993306,0.010502547308432756,-2.260884222065762,2.0961378285291667,-2.792782883265093,-49.40363391136137,-23.462412153074116
20180416-0055,55,TU20180416-01,450.0,6.0,45,20.7,CS,M,1615,576.0,5.0,0.005063259481795534,0.5350744515818185,0.011183190386627961,-2.2851589106664703,2.208693910876197,-2.820233362248289,-49.98165925231192,-22.912852670919936
20180416-0055,55,TU20180416-01,450.0,6.0,45,20.7,CS,M,1615,576.0,5.0,0.005063776321896597,0.5351352825459621,0.011186664884273608,-2.2852206995891553,2.2091546255510224,-2.8203559821351174,-50.43873422591044,-22.90127217424431
20180416-0056,56,TU20180416-01,470.0,18.0,45,28.0,CS,M,1615,576.0,5.0,0.005016710169410365,0.5290676100082357,0.010427666695743127,-2.2697325201577705,2.078586632196999,-2.7988001301660064,-49.54240841212486,-23.522626745919368
20180416-0056,56,TU20180416-01,470.0,18.0,45,28.0,CS,M,1615,576.0,5.0,0.005016143757391161,0.5291069633649159,0.010423528635055839,-2.269589495118063,2.077996393085234,-2.7986964584829783,-49.416565648998315,-23.532856903009392
20180416-0057,57,TU20180416-01,470.0,15.0,45,28.0,CS,M,1615,576.0,5.0,0.005036006510458037,0.5266103871290911,0.01036827828765937,-2.266964450263055,2.0588294050311595,-2.7935748373921463,-49.546080482926065,-23.55249116038131
20180416-0057,57,TU20180416-01,470.0,15.0,45,28.0,CS,M,1615,576.0,5.0,0.005035187574083709,0.5266007985725905,0.010365535075707581,-2.2672351039200542,2.0586194502582904,-2.7938359024926447,-49.6891022412955,-23.561929905212793
